rx_id,npi,prescriber_name,product,trx,week_start,site_name,site_address_line1,site_address_line2,site_city,site_state,site_zip
RX00855,1000000095,"Harper E. Singh, MD",ECZEMABIO,12,2026-03-02,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00856,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,2,2026-01-05,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00857,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,6,2026-01-12,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00858,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,5,2026-01-19,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00859,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,2,2026-01-26,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00860,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,1,2026-02-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00861,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,3,2026-02-09,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00862,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,0,2026-02-16,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00863,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,3,2026-02-23,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00864,1000000096,"Sophia D. Robinson, MD",ECZEMABIO,3,2026-03-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00865,1000000097,"Abigail A. King, MD",ECZEMABIO,5,2026-01-05,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00866,1000000097,"Abigail A. King, MD",ECZEMABIO,2,2026-01-12,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00867,1000000097,"Abigail A. King, MD",ECZEMABIO,6,2026-01-19,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00868,1000000097,"Abigail A. King, MD",ECZEMABIO,2,2026-01-26,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00869,1000000097,"Abigail A. King, MD",ECZEMABIO,4,2026-02-02,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00870,1000000097,"Abigail A. King, MD",ECZEMABIO,0,2026-02-09,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00871,1000000097,"Abigail A. King, MD",ECZEMABIO,2,2026-02-16,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00872,1000000097,"Abigail A. King, MD",ECZEMABIO,4,2026-02-23,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00873,1000000097,"Abigail A. King, MD",ECZEMABIO,0,2026-03-02,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00874,1000000098,"Alexander Robinson, MD",ECZEMABIO,7,2026-01-05,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00875,1000000098,"Alexander Robinson, MD",ECZEMABIO,10,2026-01-12,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00876,1000000098,"Alexander Robinson, MD",ECZEMABIO,10,2026-01-19,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00877,1000000098,"Alexander Robinson, MD",ECZEMABIO,3,2026-01-26,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00878,1000000098,"Alexander Robinson, MD",ECZEMABIO,3,2026-02-02,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00879,1000000098,"Alexander Robinson, MD",ECZEMABIO,8,2026-02-09,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00880,1000000098,"Alexander Robinson, MD",ECZEMABIO,7,2026-02-16,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00881,1000000098,"Alexander Robinson, MD",ECZEMABIO,4,2026-02-23,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00882,1000000098,"Alexander Robinson, MD",ECZEMABIO,4,2026-03-02,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00883,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,12,2026-01-05,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00884,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,12,2026-01-12,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00885,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,11,2026-01-19,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00886,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,9,2026-01-26,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00887,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,10,2026-02-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00888,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,12,2026-02-09,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00889,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,11,2026-02-16,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00890,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,3,2026-02-23,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00891,1000000099,"Elijah E. Thomas, MD",ECZEMABIO,10,2026-03-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00892,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,6,2026-01-05,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00893,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,4,2026-01-12,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00894,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,5,2026-01-19,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00895,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,1,2026-01-26,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00896,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,2,2026-02-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00897,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,4,2026-02-09,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00898,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,3,2026-02-16,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00899,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,4,2026-02-23,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00900,1000000100,"Mei C. Mitchell, MD",ECZEMABIO,1,2026-03-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
